Species,Units,Date,Year,Month,Day,Time,Value
PM10,ug/m3,28/11/2017,2017,11,28,10,17.3
PM10,ug/m3,28/11/2017,2017,11,28,11,22.3
PM10,ug/m3,28/11/2017,2017,11,28,12,21.5
PM10,ug/m3,28/11/2017,2017,11,28,13,24.9
PM10,ug/m3,28/11/2017,2017,11,28,14,14.9
PM10,ug/m3,28/11/2017,2017,11,28,15,13.1
PM10,ug/m3,28/11/2017,2017,11,28,16,18.1
PM10,ug/m3,28/11/2017,2017,11,28,17,18.5
PM10,ug/m3,28/11/2017,2017,11,28,18,16.5
PM10,ug/m3,28/11/2017,2017,11,28,19,13.5
PM10,ug/m3,28/11/2017,2017,11,28,20,17.3
PM10,ug/m3,28/11/2017,2017,11,28,21,17.9
PM10,ug/m3,28/11/2017,2017,11,28,22,11.8
PM10,ug/m3,28/11/2017,2017,11,28,23,13.5
PM10,ug/m3,29/11/2017,2017,11,29,0,15.7
PM10,ug/m3,29/11/2017,2017,11,29,1,9.0
PM10,ug/m3,29/11/2017,2017,11,29,2,12.2
PM10,ug/m3,29/11/2017,2017,11,29,3,9.2
PM10,ug/m3,29/11/2017,2017,11,29,4,8.2
PM10,ug/m3,29/11/2017,2017,11,29,5,6.8
PM10,ug/m3,29/11/2017,2017,11,29,6,11.4
PM10,ug/m3,29/11/2017,2017,11,29,7,10.6
PM10,ug/m3,29/11/2017,2017,11,29,8,16.1
PM10,ug/m3,29/11/2017,2017,11,29,9,17.1
PM10,ug/m3,29/11/2017,2017,11,29,10,16.5
PM10,ug/m3,29/11/2017,2017,11,29,11,20.1
PM10,ug/m3,29/11/2017,2017,11,29,12,23.5
PM10,ug/m3,29/11/2017,2017,11,29,13,24.9
PM10,ug/m3,29/11/2017,2017,11,29,14,22.3
PM10,ug/m3,29/11/2017,2017,11,29,15,19.7
PM10,ug/m3,29/11/2017,2017,11,29,16,14.9
PM10,ug/m3,29/11/2017,2017,11,29,17,20.1
PM10,ug/m3,29/11/2017,2017,11,29,18,17.1
PM10,ug/m3,29/11/2017,2017,11,29,19,15.3
PM10,ug/m3,29/11/2017,2017,11,29,20,15.7
PM10,ug/m3,29/11/2017,2017,11,29,21,17.1
PM10,ug/m3,29/11/2017,2017,11,29,22,17.5
PM10,ug/m3,29/11/2017,2017,11,29,23,21.7
PM10,ug/m3,30/11/2017,2017,11,30,0,10.0
PM10,ug/m3,30/11/2017,2017,11,30,1,11.0
PM10,ug/m3,30/11/2017,2017,11,30,2,9.2
PM10,ug/m3,30/11/2017,2017,11,30,3,7.0
PM10,ug/m3,30/11/2017,2017,11,30,4,5.0
PM10,ug/m3,30/11/2017,2017,11,30,5,8.8
PM10,ug/m3,30/11/2017,2017,11,30,6,10.2
PM10,ug/m3,30/11/2017,2017,11,30,7,11.6
PM10,ug/m3,30/11/2017,2017,11,30,8,18.3
PM10,ug/m3,30/11/2017,2017,11,30,9,19.1
PM10,ug/m3,30/11/2017,2017,11,30,10,16.7
PM10,ug/m3,30/11/2017,2017,11,30,11,18.7
PM10,ug/m3,30/11/2017,2017,11,30,12,25.7
PM10,ug/m3,30/11/2017,2017,11,30,13,26.3
PM10,ug/m3,30/11/2017,2017,11,30,14,22.1
PM10,ug/m3,30/11/2017,2017,11,30,15,15.5
PM10,ug/m3,30/11/2017,2017,11,30,16,16.3
PM10,ug/m3,30/11/2017,2017,11,30,17,12.7
PM10,ug/m3,30/11/2017,2017,11,30,18,12.5
PM10,ug/m3,30/11/2017,2017,11,30,19,19.5
PM10,ug/m3,30/11/2017,2017,11,30,20,12.9
PM10,ug/m3,30/11/2017,2017,11,30,21,12.2
PM10,ug/m3,30/11/2017,2017,11,30,22,8.2
PM10,ug/m3,30/11/2017,2017,11,30,23,11.4
PM10,ug/m3,01/12/2017,2017,12,01,0,7.4
PM10,ug/m3,01/12/2017,2017,12,01,1,10.2
PM10,ug/m3,01/12/2017,2017,12,01,2,7.8
PM10,ug/m3,01/12/2017,2017,12,01,3,6.6
PM10,ug/m3,01/12/2017,2017,12,01,4,8.2
PM10,ug/m3,01/12/2017,2017,12,01,5,7.0
PM10,ug/m3,01/12/2017,2017,12,01,6,12.0
PM10,ug/m3,01/12/2017,2017,12,01,7,14.1
PM10,ug/m3,01/12/2017,2017,12,01,8,7.6
PM10,ug/m3,01/12/2017,2017,12,01,9,14.1
PM10,ug/m3,01/12/2017,2017,12,01,10,10.2
PM10,ug/m3,01/12/2017,2017,12,01,11,14.5
PM10,ug/m3,01/12/2017,2017,12,01,12,17.1
PM10,ug/m3,01/12/2017,2017,12,01,13,
PM10,ug/m3,01/12/2017,2017,12,01,14,
PM10,ug/m3,01/12/2017,2017,12,01,15,26.7
PM10,ug/m3,01/12/2017,2017,12,01,16,20.3
PM10,ug/m3,01/12/2017,2017,12,01,17,15.9
PM10,ug/m3,01/12/2017,2017,12,01,18,22.3
PM10,ug/m3,01/12/2017,2017,12,01,19,25.3
PM10,ug/m3,01/12/2017,2017,12,01,20,25.9
PM10,ug/m3,01/12/2017,2017,12,01,21,18.1
PM10,ug/m3,01/12/2017,2017,12,01,22,22.5
PM10,ug/m3,01/12/2017,2017,12,01,23,20.5
PM10,ug/m3,02/12/2017,2017,12,02,0,22.1
PM10,ug/m3,02/12/2017,2017,12,02,1,17.3
PM10,ug/m3,02/12/2017,2017,12,02,2,11.2
PM10,ug/m3,02/12/2017,2017,12,02,3,17.5
PM10,ug/m3,02/12/2017,2017,12,02,4,14.7
PM10,ug/m3,02/12/2017,2017,12,02,5,15.1
PM10,ug/m3,02/12/2017,2017,12,02,6,15.1
PM10,ug/m3,02/12/2017,2017,12,02,7,20.1
PM10,ug/m3,02/12/2017,2017,12,02,8,20.9
PM10,ug/m3,02/12/2017,2017,12,02,9,29.3
PM10,ug/m3,02/12/2017,2017,12,02,10,37.1
PM10,ug/m3,02/12/2017,2017,12,02,11,36.5
PM10,ug/m3,02/12/2017,2017,12,02,12,37.4
PM10,ug/m3,02/12/2017,2017,12,02,13,31.7
PM10,ug/m3,02/12/2017,2017,12,02,14,24.9
PM10,ug/m3,02/12/2017,2017,12,02,15,24.3
PM10,ug/m3,02/12/2017,2017,12,02,16,20.3
PM10,ug/m3,02/12/2017,2017,12,02,17,25.1
PM10,ug/m3,02/12/2017,2017,12,02,18,23.3
PM10,ug/m3,02/12/2017,2017,12,02,19,27.3
PM10,ug/m3,02/12/2017,2017,12,02,20,23.9
PM10,ug/m3,02/12/2017,2017,12,02,21,36.3
PM10,ug/m3,02/12/2017,2017,12,02,22,36.5
PM10,ug/m3,02/12/2017,2017,12,02,23,31.5
PM10,ug/m3,03/12/2017,2017,12,03,0,17.9
PM10,ug/m3,03/12/2017,2017,12,03,1,16.3
PM10,ug/m3,03/12/2017,2017,12,03,2,13.3
PM10,ug/m3,03/12/2017,2017,12,03,3,14.9
PM10,ug/m3,03/12/2017,2017,12,03,4,11.0
PM10,ug/m3,03/12/2017,2017,12,03,5,10.2
PM10,ug/m3,03/12/2017,2017,12,03,6,20.9
PM10,ug/m3,03/12/2017,2017,12,03,7,24.9
PM10,ug/m3,03/12/2017,2017,12,03,8,26.5
PM10,ug/m3,03/12/2017,2017,12,03,9,23.3
PM10,ug/m3,03/12/2017,2017,12,03,10,19.3
PM10,ug/m3,03/12/2017,2017,12,03,11,18.5
PM10,ug/m3,03/12/2017,2017,12,03,12,24.3
PM10,ug/m3,03/12/2017,2017,12,03,13,13.5
PM10,ug/m3,03/12/2017,2017,12,03,14,16.5
PM10,ug/m3,03/12/2017,2017,12,03,15,15.7
PM10,ug/m3,03/12/2017,2017,12,03,16,15.5
PM10,ug/m3,03/12/2017,2017,12,03,17,17.1
PM10,ug/m3,03/12/2017,2017,12,03,18,21.5
PM10,ug/m3,03/12/2017,2017,12,03,19,16.1
PM10,ug/m3,03/12/2017,2017,12,03,20,22.7
PM10,ug/m3,03/12/2017,2017,12,03,21,26.5
PM10,ug/m3,03/12/2017,2017,12,03,22,23.5
PM10,ug/m3,03/12/2017,2017,12,03,23,26.3
PM10,ug/m3,04/12/2017,2017,12,04,0,25.3
PM10,ug/m3,04/12/2017,2017,12,04,1,22.7
PM10,ug/m3,04/12/2017,2017,12,04,2,25.9
PM10,ug/m3,04/12/2017,2017,12,04,3,28.1
PM10,ug/m3,04/12/2017,2017,12,04,4,30.9
PM10,ug/m3,04/12/2017,2017,12,04,5,27.1
PM10,ug/m3,04/12/2017,2017,12,04,6,27.1
PM10,ug/m3,04/12/2017,2017,12,04,7,23.5
PM10,ug/m3,04/12/2017,2017,12,04,8,30.9
PM10,ug/m3,04/12/2017,2017,12,04,9,32.9
PM10,ug/m3,04/12/2017,2017,12,04,10,24.9
PM10,ug/m3,04/12/2017,2017,12,04,11,24.5
PM10,ug/m3,04/12/2017,2017,12,04,12,23.5
PM10,ug/m3,04/12/2017,2017,12,04,13,29.1
PM10,ug/m3,04/12/2017,2017,12,04,14,28.1
PM10,ug/m3,04/12/2017,2017,12,04,15,25.3
PM10,ug/m3,04/12/2017,2017,12,04,16,22.1
PM10,ug/m3,04/12/2017,2017,12,04,17,18.7
PM10,ug/m3,04/12/2017,2017,12,04,18,16.5
PM10,ug/m3,04/12/2017,2017,12,04,19,14.1
PM10,ug/m3,04/12/2017,2017,12,04,20,11.4
PM10,ug/m3,04/12/2017,2017,12,04,21,13.7
PM10,ug/m3,04/12/2017,2017,12,04,22,11.2
PM10,ug/m3,04/12/2017,2017,12,04,23,12.2
PM10,ug/m3,05/12/2017,2017,12,05,0,11.0
PM10,ug/m3,05/12/2017,2017,12,05,1,16.9
PM10,ug/m3,05/12/2017,2017,12,05,2,10.0
PM10,ug/m3,05/12/2017,2017,12,05,3,13.5
PM10,ug/m3,05/12/2017,2017,12,05,4,10.4
PM10,ug/m3,05/12/2017,2017,12,05,5,13.1
PM10,ug/m3,05/12/2017,2017,12,05,6,13.3
PM10,ug/m3,05/12/2017,2017,12,05,7,21.3
PM10,ug/m3,05/12/2017,2017,12,05,8,21.7
PM10,ug/m3,05/12/2017,2017,12,05,9,24.1
PM10,ug/m3,05/12/2017,2017,12,05,10,18.5
PM10,ug/m3,05/12/2017,2017,12,05,11,20.1
PM10,ug/m3,05/12/2017,2017,12,05,12,25.3
PM10,ug/m3,05/12/2017,2017,12,05,13,20.9
PM10,ug/m3,05/12/2017,2017,12,05,14,21.7
PM10,ug/m3,05/12/2017,2017,12,05,15,21.3
PM10,ug/m3,05/12/2017,2017,12,05,16,17.9
PM10,ug/m3,05/12/2017,2017,12,05,17,17.7
PM10,ug/m3,05/12/2017,2017,12,05,18,17.7
PM10,ug/m3,05/12/2017,2017,12,05,19,14.5
PM10,ug/m3,05/12/2017,2017,12,05,20,13.1
PM10,ug/m3,05/12/2017,2017,12,05,21,6.6
PM10,ug/m3,05/12/2017,2017,12,05,22,6.4
PM10,ug/m3,05/12/2017,2017,12,05,23,5.2
PM10,ug/m3,06/12/2017,2017,12,06,0,8.0
PM10,ug/m3,06/12/2017,2017,12,06,1,7.2
PM10,ug/m3,06/12/2017,2017,12,06,2,3.6
PM10,ug/m3,06/12/2017,2017,12,06,3,9.0
PM10,ug/m3,06/12/2017,2017,12,06,4,9.6
PM10,ug/m3,06/12/2017,2017,12,06,5,7.2
PM10,ug/m3,06/12/2017,2017,12,06,6,5.8
PM10,ug/m3,06/12/2017,2017,12,06,7,14.9
PM10,ug/m3,06/12/2017,2017,12,06,8,18.3
PM10,ug/m3,06/12/2017,2017,12,06,9,13.5
PM10,ug/m3,06/12/2017,2017,12,06,10,17.1
PM10,ug/m3,06/12/2017,2017,12,06,11,17.7
PM10,ug/m3,06/12/2017,2017,12,06,12,17.1
PM10,ug/m3,06/12/2017,2017,12,06,13,27.7
PM10,ug/m3,06/12/2017,2017,12,06,14,18.1
PM10,ug/m3,06/12/2017,2017,12,06,15,22.7
PM10,ug/m3,06/12/2017,2017,12,06,16,18.3
PM10,ug/m3,06/12/2017,2017,12,06,17,21.3
PM10,ug/m3,06/12/2017,2017,12,06,18,17.5
PM10,ug/m3,06/12/2017,2017,12,06,19,20.3
PM10,ug/m3,06/12/2017,2017,12,06,20,16.7
PM10,ug/m3,06/12/2017,2017,12,06,21,21.1
PM10,ug/m3,06/12/2017,2017,12,06,22,23.9
PM10,ug/m3,06/12/2017,2017,12,06,23,28.5
PM10,ug/m3,07/12/2017,2017,12,07,0,24.5
PM10,ug/m3,07/12/2017,2017,12,07,1,14.7
PM10,ug/m3,07/12/2017,2017,12,07,2,15.9
PM10,ug/m3,07/12/2017,2017,12,07,3,15.3
PM10,ug/m3,07/12/2017,2017,12,07,4,22.1
PM10,ug/m3,07/12/2017,2017,12,07,5,24.7
PM10,ug/m3,07/12/2017,2017,12,07,6,23.1
PM10,ug/m3,07/12/2017,2017,12,07,7,17.5
PM10,ug/m3,07/12/2017,2017,12,07,8,21.5
PM10,ug/m3,07/12/2017,2017,12,07,9,17.3
PM10,ug/m3,07/12/2017,2017,12,07,10,14.1
PM10,ug/m3,07/12/2017,2017,12,07,11,15.5
PM10,ug/m3,07/12/2017,2017,12,07,12,27.1
PM10,ug/m3,07/12/2017,2017,12,07,13,48.4
PM10,ug/m3,07/12/2017,2017,12,07,14,40.8
PM10,ug/m3,07/12/2017,2017,12,07,15,33.1
PM10,ug/m3,07/12/2017,2017,12,07,16,36.9
PM10,ug/m3,07/12/2017,2017,12,07,17,26.5
PM10,ug/m3,07/12/2017,2017,12,07,18,29.3
PM10,ug/m3,07/12/2017,2017,12,07,19,28.5
PM10,ug/m3,07/12/2017,2017,12,07,20,24.7
PM10,ug/m3,07/12/2017,2017,12,07,21,20.5
PM10,ug/m3,07/12/2017,2017,12,07,22,13.7
PM10,ug/m3,07/12/2017,2017,12,07,23,13.9
PM10,ug/m3,08/12/2017,2017,12,08,0,17.1
PM10,ug/m3,08/12/2017,2017,12,08,1,13.9
PM10,ug/m3,08/12/2017,2017,12,08,2,11.6
PM10,ug/m3,08/12/2017,2017,12,08,3,15.9
PM10,ug/m3,08/12/2017,2017,12,08,4,11.4
PM10,ug/m3,08/12/2017,2017,12,08,5,10.0
PM10,ug/m3,08/12/2017,2017,12,08,6,15.1
PM10,ug/m3,08/12/2017,2017,12,08,7,15.5
PM10,ug/m3,08/12/2017,2017,12,08,8,18.7
PM10,ug/m3,08/12/2017,2017,12,08,9,12.2
PM10,ug/m3,08/12/2017,2017,12,08,10,16.3
PM10,ug/m3,08/12/2017,2017,12,08,11,18.9
PM10,ug/m3,08/12/2017,2017,12,08,12,19.9
PM10,ug/m3,08/12/2017,2017,12,08,13,17.7
PM10,ug/m3,08/12/2017,2017,12,08,14,14.7
PM10,ug/m3,08/12/2017,2017,12,08,15,18.9
PM10,ug/m3,08/12/2017,2017,12,08,16,12.2
PM10,ug/m3,08/12/2017,2017,12,08,17,8.0
PM10,ug/m3,08/12/2017,2017,12,08,18,10.2
PM10,ug/m3,08/12/2017,2017,12,08,19,13.5
PM10,ug/m3,08/12/2017,2017,12,08,20,14.9
PM10,ug/m3,08/12/2017,2017,12,08,21,11.6
PM10,ug/m3,08/12/2017,2017,12,08,22,10.4
PM10,ug/m3,08/12/2017,2017,12,08,23,9.6
PM10,ug/m3,09/12/2017,2017,12,09,0,10.0
PM10,ug/m3,09/12/2017,2017,12,09,1,6.0
PM10,ug/m3,09/12/2017,2017,12,09,2,7.0
PM10,ug/m3,09/12/2017,2017,12,09,3,11.4
PM10,ug/m3,09/12/2017,2017,12,09,4,6.4
PM10,ug/m3,09/12/2017,2017,12,09,5,4.6
PM10,ug/m3,09/12/2017,2017,12,09,6,7.6
PM10,ug/m3,09/12/2017,2017,12,09,7,8.0
PM10,ug/m3,09/12/2017,2017,12,09,8,14.5
PM10,ug/m3,09/12/2017,2017,12,09,9,15.7
PM10,ug/m3,09/12/2017,2017,12,09,10,20.3
PM10,ug/m3,09/12/2017,2017,12,09,11,15.3
PM10,ug/m3,09/12/2017,2017,12,09,12,14.9
PM10,ug/m3,09/12/2017,2017,12,09,13,14.7
PM10,ug/m3,09/12/2017,2017,12,09,14,15.5
PM10,ug/m3,09/12/2017,2017,12,09,15,20.7
PM10,ug/m3,09/12/2017,2017,12,09,16,15.1
PM10,ug/m3,09/12/2017,2017,12,09,17,15.3
PM10,ug/m3,09/12/2017,2017,12,09,18,20.9
PM10,ug/m3,09/12/2017,2017,12,09,19,22.5
PM10,ug/m3,09/12/2017,2017,12,09,20,25.1
PM10,ug/m3,09/12/2017,2017,12,09,21,21.9
PM10,ug/m3,09/12/2017,2017,12,09,22,20.9
PM10,ug/m3,09/12/2017,2017,12,09,23,38.4
PM10,ug/m3,10/12/2017,2017,12,10,0,25.1
PM10,ug/m3,10/12/2017,2017,12,10,1,17.7
PM10,ug/m3,10/12/2017,2017,12,10,2,13.7
PM10,ug/m3,10/12/2017,2017,12,10,3,17.1
PM10,ug/m3,10/12/2017,2017,12,10,4,6.8
PM10,ug/m3,10/12/2017,2017,12,10,5,6.2
PM10,ug/m3,10/12/2017,2017,12,10,6,5.8
PM10,ug/m3,10/12/2017,2017,12,10,7,6.6
PM10,ug/m3,10/12/2017,2017,12,10,8,5.8
PM10,ug/m3,10/12/2017,2017,12,10,9,7.8
PM10,ug/m3,10/12/2017,2017,12,10,10,8.0
PM10,ug/m3,10/12/2017,2017,12,10,11,7.4
PM10,ug/m3,10/12/2017,2017,12,10,12,12.0
PM10,ug/m3,10/12/2017,2017,12,10,13,13.5
PM10,ug/m3,10/12/2017,2017,12,10,14,9.0
PM10,ug/m3,10/12/2017,2017,12,10,15,17.1
PM10,ug/m3,10/12/2017,2017,12,10,16,11.6
PM10,ug/m3,10/12/2017,2017,12,10,17,13.9
PM10,ug/m3,10/12/2017,2017,12,10,18,12.0
PM10,ug/m3,10/12/2017,2017,12,10,19,15.7
PM10,ug/m3,10/12/2017,2017,12,10,20,16.3
PM10,ug/m3,10/12/2017,2017,12,10,21,10.8
PM10,ug/m3,10/12/2017,2017,12,10,22,16.1
PM10,ug/m3,10/12/2017,2017,12,10,23,17.7
PM10,ug/m3,11/12/2017,2017,12,11,0,18.3
PM10,ug/m3,11/12/2017,2017,12,11,1,16.7
PM10,ug/m3,11/12/2017,2017,12,11,2,13.7
PM10,ug/m3,11/12/2017,2017,12,11,3,12.4
PM10,ug/m3,11/12/2017,2017,12,11,4,11.4
PM10,ug/m3,11/12/2017,2017,12,11,5,10.0
PM10,ug/m3,11/12/2017,2017,12,11,6,8.4
PM10,ug/m3,11/12/2017,2017,12,11,7,7.2
PM10,ug/m3,11/12/2017,2017,12,11,8,5.4
PM10,ug/m3,11/12/2017,2017,12,11,9,7.0
PM10,ug/m3,11/12/2017,2017,12,11,10,5.4
PM10,ug/m3,11/12/2017,2017,12,11,11,5.8
PM10,ug/m3,11/12/2017,2017,12,11,12,8.0
PM10,ug/m3,11/12/2017,2017,12,11,13,15.5
PM10,ug/m3,11/12/2017,2017,12,11,14,12.2
PM10,ug/m3,11/12/2017,2017,12,11,15,18.9
PM10,ug/m3,11/12/2017,2017,12,11,16,17.9
PM10,ug/m3,11/12/2017,2017,12,11,17,12.0
PM10,ug/m3,11/12/2017,2017,12,11,18,12.0
PM10,ug/m3,11/12/2017,2017,12,11,19,16.9
PM10,ug/m3,11/12/2017,2017,12,11,20,15.7
PM10,ug/m3,11/12/2017,2017,12,11,21,20.1
PM10,ug/m3,11/12/2017,2017,12,11,22,14.9
PM10,ug/m3,11/12/2017,2017,12,11,23,17.5
PM10,ug/m3,12/12/2017,2017,12,12,0,17.1
PM10,ug/m3,12/12/2017,2017,12,12,1,21.1
PM10,ug/m3,12/12/2017,2017,12,12,2,18.1
PM10,ug/m3,12/12/2017,2017,12,12,3,20.5
PM10,ug/m3,12/12/2017,2017,12,12,4,15.7
PM10,ug/m3,12/12/2017,2017,12,12,5,19.3
PM10,ug/m3,12/12/2017,2017,12,12,6,17.9
PM10,ug/m3,12/12/2017,2017,12,12,7,20.7
PM10,ug/m3,12/12/2017,2017,12,12,8,28.1
PM10,ug/m3,12/12/2017,2017,12,12,9,24.9
PM10,ug/m3,12/12/2017,2017,12,12,10,37.1
PM10,ug/m3,12/12/2017,2017,12,12,11,27.9
PM10,ug/m3,12/12/2017,2017,12,12,12,33.5
PM10,ug/m3,12/12/2017,2017,12,12,13,30.9
PM10,ug/m3,12/12/2017,2017,12,12,14,23.7
PM10,ug/m3,12/12/2017,2017,12,12,15,18.9
PM10,ug/m3,12/12/2017,2017,12,12,16,22.5
PM10,ug/m3,12/12/2017,2017,12,12,17,18.1
PM10,ug/m3,12/12/2017,2017,12,12,18,18.1
PM10,ug/m3,12/12/2017,2017,12,12,19,13.1
PM10,ug/m3,12/12/2017,2017,12,12,20,17.3
PM10,ug/m3,12/12/2017,2017,12,12,21,13.3
PM10,ug/m3,12/12/2017,2017,12,12,22,13.9
PM10,ug/m3,12/12/2017,2017,12,12,23,8.6
PM10,ug/m3,13/12/2017,2017,12,13,0,11.4
PM10,ug/m3,13/12/2017,2017,12,13,1,7.4
PM10,ug/m3,13/12/2017,2017,12,13,2,8.4
PM10,ug/m3,13/12/2017,2017,12,13,3,7.4
PM10,ug/m3,13/12/2017,2017,12,13,4,14.7
PM10,ug/m3,13/12/2017,2017,12,13,5,16.1
PM10,ug/m3,13/12/2017,2017,12,13,6,18.3
PM10,ug/m3,13/12/2017,2017,12,13,7,21.9
PM10,ug/m3,13/12/2017,2017,12,13,8,20.7
PM10,ug/m3,13/12/2017,2017,12,13,9,27.3
PM10,ug/m3,13/12/2017,2017,12,13,10,27.9
PM10,ug/m3,13/12/2017,2017,12,13,11,19.3
PM10,ug/m3,13/12/2017,2017,12,13,12,30.3
PM10,ug/m3,13/12/2017,2017,12,13,13,20.7
PM10,ug/m3,13/12/2017,2017,12,13,14,17.5
PM10,ug/m3,13/12/2017,2017,12,13,15,18.1
PM10,ug/m3,13/12/2017,2017,12,13,16,13.7
PM10,ug/m3,13/12/2017,2017,12,13,17,17.3
PM10,ug/m3,13/12/2017,2017,12,13,18,14.3
PM10,ug/m3,13/12/2017,2017,12,13,19,19.1
PM10,ug/m3,13/12/2017,2017,12,13,20,15.9
PM10,ug/m3,13/12/2017,2017,12,13,21,11.4
PM10,ug/m3,13/12/2017,2017,12,13,22,13.1
PM10,ug/m3,13/12/2017,2017,12,13,23,8.2
PM10,ug/m3,14/12/2017,2017,12,14,0,9.0
PM10,ug/m3,14/12/2017,2017,12,14,1,10.8
PM10,ug/m3,14/12/2017,2017,12,14,2,12.7
PM10,ug/m3,14/12/2017,2017,12,14,3,11.4
PM10,ug/m3,14/12/2017,2017,12,14,4,11.4
PM10,ug/m3,14/12/2017,2017,12,14,5,10.4
PM10,ug/m3,14/12/2017,2017,12,14,6,8.2
PM10,ug/m3,14/12/2017,2017,12,14,7,10.2
PM10,ug/m3,14/12/2017,2017,12,14,8,19.1
PM10,ug/m3,14/12/2017,2017,12,14,9,14.5
PM10,ug/m3,14/12/2017,2017,12,14,10,15.7
PM10,ug/m3,14/12/2017,2017,12,14,11,13.3
PM10,ug/m3,14/12/2017,2017,12,14,12,25.7
PM10,ug/m3,14/12/2017,2017,12,14,13,17.3
PM10,ug/m3,14/12/2017,2017,12,14,14,25.1
PM10,ug/m3,14/12/2017,2017,12,14,15,11.6
PM10,ug/m3,14/12/2017,2017,12,14,16,13.1
PM10,ug/m3,14/12/2017,2017,12,14,17,12.0
PM10,ug/m3,14/12/2017,2017,12,14,18,17.3
PM10,ug/m3,14/12/2017,2017,12,14,19,18.1
PM10,ug/m3,14/12/2017,2017,12,14,20,17.7
PM10,ug/m3,14/12/2017,2017,12,14,21,16.5
PM10,ug/m3,14/12/2017,2017,12,14,22,19.9
PM10,ug/m3,14/12/2017,2017,12,14,23,13.1
PM10,ug/m3,15/12/2017,2017,12,15,0,18.5
PM10,ug/m3,15/12/2017,2017,12,15,1,8.4
PM10,ug/m3,15/12/2017,2017,12,15,2,11.6
PM10,ug/m3,15/12/2017,2017,12,15,3,10.6
PM10,ug/m3,15/12/2017,2017,12,15,4,10.2
PM10,ug/m3,15/12/2017,2017,12,15,5,11.8
PM10,ug/m3,15/12/2017,2017,12,15,6,12.9
PM10,ug/m3,15/12/2017,2017,12,15,7,12.7
PM10,ug/m3,15/12/2017,2017,12,15,8,14.3
PM10,ug/m3,15/12/2017,2017,12,15,9,15.1
PM10,ug/m3,15/12/2017,2017,12,15,10,13.3
PM10,ug/m3,15/12/2017,2017,12,15,11,14.9
PM10,ug/m3,15/12/2017,2017,12,15,12,17.3
PM10,ug/m3,15/12/2017,2017,12,15,13,20.7
PM10,ug/m3,15/12/2017,2017,12,15,14,18.7
PM10,ug/m3,15/12/2017,2017,12,15,15,16.3
PM10,ug/m3,15/12/2017,2017,12,15,16,21.5
PM10,ug/m3,15/12/2017,2017,12,15,17,24.7
PM10,ug/m3,15/12/2017,2017,12,15,18,16.5
PM10,ug/m3,15/12/2017,2017,12,15,19,18.3
PM10,ug/m3,15/12/2017,2017,12,15,20,21.1
PM10,ug/m3,15/12/2017,2017,12,15,21,24.7
PM10,ug/m3,15/12/2017,2017,12,15,22,17.1
PM10,ug/m3,15/12/2017,2017,12,15,23,13.3
PM10,ug/m3,16/12/2017,2017,12,16,0,16.7
PM10,ug/m3,16/12/2017,2017,12,16,1,15.3
PM10,ug/m3,16/12/2017,2017,12,16,2,15.7
PM10,ug/m3,16/12/2017,2017,12,16,3,12.2
PM10,ug/m3,16/12/2017,2017,12,16,4,15.1
PM10,ug/m3,16/12/2017,2017,12,16,5,14.1
PM10,ug/m3,16/12/2017,2017,12,16,6,17.9
PM10,ug/m3,16/12/2017,2017,12,16,7,15.9
PM10,ug/m3,16/12/2017,2017,12,16,8,15.7
PM10,ug/m3,16/12/2017,2017,12,16,9,17.5
PM10,ug/m3,16/12/2017,2017,12,16,10,19.5
PM10,ug/m3,16/12/2017,2017,12,16,11,19.9
PM10,ug/m3,16/12/2017,2017,12,16,12,18.9
PM10,ug/m3,16/12/2017,2017,12,16,13,19.9
PM10,ug/m3,16/12/2017,2017,12,16,14,12.0
PM10,ug/m3,16/12/2017,2017,12,16,15,12.7
PM10,ug/m3,16/12/2017,2017,12,16,16,9.8
PM10,ug/m3,16/12/2017,2017,12,16,17,9.8
PM10,ug/m3,16/12/2017,2017,12,16,18,14.3
PM10,ug/m3,16/12/2017,2017,12,16,19,15.3
PM10,ug/m3,16/12/2017,2017,12,16,20,15.5
PM10,ug/m3,16/12/2017,2017,12,16,21,18.5
PM10,ug/m3,16/12/2017,2017,12,16,22,14.5
PM10,ug/m3,16/12/2017,2017,12,16,23,18.9
PM10,ug/m3,17/12/2017,2017,12,17,0,22.7
PM10,ug/m3,17/12/2017,2017,12,17,1,16.1
PM10,ug/m3,17/12/2017,2017,12,17,2,13.9
PM10,ug/m3,17/12/2017,2017,12,17,3,16.5
PM10,ug/m3,17/12/2017,2017,12,17,4,17.7
PM10,ug/m3,17/12/2017,2017,12,17,5,27.7
PM10,ug/m3,17/12/2017,2017,12,17,6,19.9
PM10,ug/m3,17/12/2017,2017,12,17,7,19.1
PM10,ug/m3,17/12/2017,2017,12,17,8,21.5
PM10,ug/m3,17/12/2017,2017,12,17,9,18.5
PM10,ug/m3,17/12/2017,2017,12,17,10,19.1
PM10,ug/m3,17/12/2017,2017,12,17,11,17.7
PM10,ug/m3,17/12/2017,2017,12,17,12,16.5
PM10,ug/m3,17/12/2017,2017,12,17,13,15.9
PM10,ug/m3,17/12/2017,2017,12,17,14,14.5
PM10,ug/m3,17/12/2017,2017,12,17,15,11.8
PM10,ug/m3,17/12/2017,2017,12,17,16,10.0
PM10,ug/m3,17/12/2017,2017,12,17,17,20.7
PM10,ug/m3,17/12/2017,2017,12,17,18,14.5
PM10,ug/m3,17/12/2017,2017,12,17,19,20.7
