Species,Units,Date,Year,Month,Day,Time,Value,Weekday
PM2.5,ug m-3,24/01/2017,2017,1,24,23,132.0,TUE
PM2.5,ug m-3,25/01/2017,2017,1,25,0,27.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,1,28.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,2,22.5,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,3,18.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,4,22.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,5,22.5,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,6,20.5,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,7,14.5,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,8,12.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,9,9.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,10,,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,11,,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,12,18.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,13,12.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,14,13.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,15,14.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,16,13.5,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,17,14.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,18,11.5,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,19,12.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,20,48.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,21,63.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,22,72.0,WED
PM2.5,ug m-3,25/01/2017,2017,1,25,23,147.0,WED
PM2.5,ug m-3,26/01/2017,2017,1,26,0,29.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,1,26.5,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,2,29.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,3,30.5,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,4,20.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,5,16.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,6,14.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,7,15.5,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,8,16.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,9,18.5,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,10,18.5,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,11,22.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,12,25.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,13,23.5,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,14,25.5,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,15,24.5,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,16,25.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,17,29.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,18,33.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,19,41.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,20,237.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,21,231.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,22,243.0,THU
PM2.5,ug m-3,26/01/2017,2017,1,26,23,231.0,THU
PM2.5,ug m-3,27/01/2017,2017,1,27,0,37.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,1,40.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,2,34.5,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,3,32.5,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,4,33.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,5,33.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,6,27.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,7,24.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,8,19.5,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,9,22.5,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,10,21.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,11,19.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,12,19.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,13,22.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,14,22.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,15,22.5,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,16,19.5,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,17,19.5,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,18,19.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,19,19.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,20,117.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,21,102.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,22,84.0,FRI
PM2.5,ug m-3,27/01/2017,2017,1,27,23,72.0,FRI
PM2.5,ug m-3,28/01/2017,2017,1,28,0,15.5,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,1,13.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,2,11.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,3,10.5,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,4,5.5,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,5,8.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,6,7.5,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,7,8.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,8,7.5,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,9,7.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,10,4.5,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,11,3.5,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,12,2.5,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,13,2.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,14,5.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,15,4.5,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,16,3.5,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,17,3.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,18,3.5,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,19,7.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,20,57.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,21,54.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,22,45.0,SAT
PM2.5,ug m-3,28/01/2017,2017,1,28,23,36.0,SAT
PM2.5,ug m-3,29/01/2017,2017,1,29,0,6.0,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,1,5.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,2,3.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,3,2.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,4,2.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,5,4.0,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,6,3.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,7,3.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,8,3.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,9,4.0,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,10,2.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,11,2.0,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,12,2.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,13,4.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,14,6.0,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,15,5.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,16,4.0,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,17,4.0,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,18,3.0,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,19,4.5,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,20,24.0,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,21,12.0,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,22,0.0,SUN
PM2.5,ug m-3,29/01/2017,2017,1,29,23,3.0,SUN
PM2.5,ug m-3,30/01/2017,2017,1,30,0,0.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,1,-0.5,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,2,0.5,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,3,1.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,4,1.5,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,5,2.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,6,4.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,7,6.5,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,8,6.5,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,9,8.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,10,6.5,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,11,13.5,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,12,17.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,13,11.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,14,8.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,15,4.5,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,16,8.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,17,10.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,18,9.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,19,7.5,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,20,39.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,21,42.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,22,45.0,MON
PM2.5,ug m-3,30/01/2017,2017,1,30,23,42.0,MON
PM2.5,ug m-3,31/01/2017,2017,1,31,0,11.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,1,8.0,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,2,3.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,3,6.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,4,5.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,5,7.0,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,6,6.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,7,9.0,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,8,9.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,9,12.0,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,10,10.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,11,17.0,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,12,12.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,13,15.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,14,15.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,15,14.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,16,11.0,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,17,10.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,18,14.5,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,19,13.0,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,20,84.0,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,21,45.0,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,22,42.0,TUE
PM2.5,ug m-3,31/01/2017,2017,1,31,23,30.0,TUE
PM2.5,ug m-3,01/02/2017,2017,2,1,0,5.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,1,3.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,2,3.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,3,5.5,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,4,6.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,5,9.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,6,5.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,7,10.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,8,3.5,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,9,3.5,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,10,7.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,11,5.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,12,6.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,13,6.5,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,14,4.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,15,3.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,16,4.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,17,3.5,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,18,5.5,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,19,7.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,20,36.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,21,27.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,22,27.0,WED
PM2.5,ug m-3,01/02/2017,2017,2,1,23,21.0,WED
PM2.5,ug m-3,02/02/2017,2017,2,2,0,9.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,1,2.5,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,2,8.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,3,3.5,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,4,4.5,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,5,4.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,6,3.5,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,7,5.5,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,8,11.5,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,9,9.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,10,9.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,11,10.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,12,6.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,13,7.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,14,7.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,15,6.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,16,5.5,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,17,6.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,18,6.5,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,19,9.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,20,45.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,21,48.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,22,24.0,THU
PM2.5,ug m-3,02/02/2017,2017,2,2,23,27.0,THU
PM2.5,ug m-3,03/02/2017,2017,2,3,0,5.5,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,1,6.5,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,2,5.5,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,3,3.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,4,4.5,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,5,3.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,6,6.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,7,8.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,8,5.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,9,8.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,10,4.5,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,11,6.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,12,4.5,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,13,6.5,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,14,5.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,15,4.5,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,16,6.5,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,17,5.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,18,5.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,19,3.5,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,20,36.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,21,21.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,22,30.0,FRI
PM2.5,ug m-3,03/02/2017,2017,2,3,23,21.0,FRI
PM2.5,ug m-3,04/02/2017,2017,2,4,0,4.5,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,1,2.5,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,2,1.5,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,3,3.5,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,4,4.5,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,5,3.5,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,6,4.5,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,7,3.5,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,8,3.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,9,5.5,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,10,8.5,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,11,7.5,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,12,7.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,13,5.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,14,7.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,15,6.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,16,5.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,17,7.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,18,11.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,19,8.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,20,63.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,21,63.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,22,48.0,SAT
PM2.5,ug m-3,04/02/2017,2017,2,4,23,42.0,SAT
PM2.5,ug m-3,05/02/2017,2017,2,5,0,9.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,1,5.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,2,7.5,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,3,7.5,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,4,8.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,5,6.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,6,7.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,7,7.5,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,8,6.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,9,9.5,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,10,9.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,11,10.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,12,14.5,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,13,12.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,14,9.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,15,11.5,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,16,9.5,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,17,10.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,18,11.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,19,13.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,20,63.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,21,57.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,22,75.0,SUN
PM2.5,ug m-3,05/02/2017,2017,2,5,23,54.0,SUN
PM2.5,ug m-3,06/02/2017,2017,2,6,0,13.5,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,1,13.5,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,2,18.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,3,15.5,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,4,17.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,5,17.5,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,6,18.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,7,20.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,8,23.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,9,21.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,10,19.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,11,23.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,12,15.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,13,12.5,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,14,10.5,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,15,5.5,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,16,7.5,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,17,9.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,18,9.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,19,9.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,20,21.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,21,39.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,22,33.0,MON
PM2.5,ug m-3,06/02/2017,2017,2,6,23,30.0,MON
PM2.5,ug m-3,07/02/2017,2017,2,7,0,6.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,1,5.5,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,2,5.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,3,4.5,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,4,3.5,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,5,2.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,6,5.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,7,6.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,8,10.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,9,8.5,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,10,9.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,11,9.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,12,7.5,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,13,6.5,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,14,6.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,15,6.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,16,7.5,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,17,6.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,18,7.5,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,19,7.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,20,102.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,21,90.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,22,78.0,TUE
PM2.5,ug m-3,07/02/2017,2017,2,7,23,78.0,TUE
PM2.5,ug m-3,08/02/2017,2017,2,8,0,15.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,1,10.5,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,2,11.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,3,11.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,4,9.5,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,5,10.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,6,12.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,7,12.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,8,12.5,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,9,13.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,10,12.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,11,20.5,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,12,22.5,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,13,17.5,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,14,14.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,15,12.5,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,16,16.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,17,14.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,18,13.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,19,14.5,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,20,87.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,21,93.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,22,90.0,WED
PM2.5,ug m-3,08/02/2017,2017,2,8,23,78.0,WED
PM2.5,ug m-3,09/02/2017,2017,2,9,0,16.0,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,1,12.0,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,2,12.0,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,3,10.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,4,9.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,5,9.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,6,10.0,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,7,9.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,8,9.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,9,11.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,10,14.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,11,15.0,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,12,16.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,13,16.0,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,14,19.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,15,19.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,16,19.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,17,19.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,18,21.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,19,26.5,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,20,174.0,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,21,174.0,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,22,168.0,THU
PM2.5,ug m-3,09/02/2017,2017,2,9,23,186.0,THU
PM2.5,ug m-3,10/02/2017,2017,2,10,0,36.0,FRI
PM2.5,ug m-3,10/02/2017,2017,2,10,1,23.5,FRI
PM2.5,ug m-3,10/02/2017,2017,2,10,2,25.0,FRI
PM2.5,ug m-3,10/02/2017,2017,2,10,3,27.0,FRI
PM2.5,ug m-3,10/02/2017,2017,2,10,4,30.0,FRI
PM2.5,ug m-3,10/02/2017,2017,2,10,5,33.5,FRI
PM2.5,ug m-3,10/02/2017,2017,2,10,6,28.0,FRI
PM2.5,ug m-3,10/02/2017,2017,2,10,7,23.5,FRI
